category,dataset,dataset_exp_name,csv_dataset,seed,model,model_label,accuracy,chance_level,source_csv
Type-VI,SHU_MI,SHU_MI,SHU-MI,0,brainomni,BrainOmni,0.5662176958,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,SHU_MI,SHU_MI,SHU-MI,0,labram,LaBraM,0.4957929585,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,SHU_MI,SHU_MI,SHU-MI,0,biot,BIOT,0.5206736445,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,SHU_MI,SHU_MI,SHU-MI,0,femba,FEMBA,0.5248268763,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,SHU_MI,SHU_MI,SHU-MI,0,neurolm,NeuroLM,0.5160594562,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,SHU_MI,SHU_MI,SHU-MI,0,cbramod,CBraMod,0.5079021055,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,SHU_MI,SHU_MI,SHU-MI,0,neurogpt,NeuroGPT,0.5010096968,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,SHU_MI,SHU_MI,SHU-MI,0,reve,REVE,0.5334385541,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,SHU_MI,SHU_MI,SHU-MI,0,eegmamba,EEGMamba,0.5091016872,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,SHU_MI,SHU_MI,SHU-MI,0,bendr,BENDR,0.4920348635,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,BETA_SSVEP,BETA_SSVEP_wsn,BETA-SSVEP,0,reve,REVE,0.0393215002,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,BETA_SSVEP,BETA_SSVEP_wsn,BETA-SSVEP,0,brainomni,BrainOmni,0.0358394133,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,BETA_SSVEP,BETA_SSVEP_wsn,BETA-SSVEP,0,labram,LaBraM,0.0247379678,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,BETA_SSVEP,BETA_SSVEP_wsn,BETA-SSVEP,0,biot,BIOT,0.0304805596,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,BETA_SSVEP,BETA_SSVEP_wsn,BETA-SSVEP,0,femba,FEMBA,0.0425801635,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,BETA_SSVEP,BETA_SSVEP_wsn,BETA-SSVEP,0,neurolm,NeuroLM,0.027010523,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,BETA_SSVEP,BETA_SSVEP_wsn,BETA-SSVEP,0,cbramod,CBraMod,0.0286126721,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,BETA_SSVEP,BETA_SSVEP_wsn,BETA-SSVEP,0,neurogpt,NeuroGPT,0.0284973286,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,BETA_SSVEP,BETA_SSVEP_wsn,BETA-SSVEP,0,reve,REVE,0.0238611533,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,BETA_SSVEP,BETA_SSVEP_wsn,BETA-SSVEP,0,eegmamba,EEGMamba,0.0238267492,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,BETA_SSVEP,BETA_SSVEP_wsn,BETA-SSVEP,0,bendr,BENDR,0.0338850642,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,Dual-Freq-SSVEP,0,brainomni,BrainOmni,0.0541404694,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,Dual-Freq-SSVEP,0,labram,LaBraM,0.0226630314,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,Dual-Freq-SSVEP,0,biot,BIOT,0.0283649106,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,Dual-Freq-SSVEP,0,femba,FEMBA,0.0355055627,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,Dual-Freq-SSVEP,0,neurolm,NeuroLM,0.0370588439,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,Dual-Freq-SSVEP,0,cbramod,CBraMod,0.0291931217,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,Dual-Freq-SSVEP,0,neurogpt,NeuroGPT,0.0210041926,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,Dual-Freq-SSVEP,0,reve,REVE,0.0321480371,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,Dual-Freq-SSVEP,0,eegmamba,EEGMamba,0.0252513228,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,Dual-Freq-SSVEP,0,bendr,BENDR,0.0245072751,0.025,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,Monitering-Errp,MonitoringErrP,Monitoring-Errp,0,brainomni,BrainOmni,0.511751545,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,Monitering-Errp,MonitoringErrP,Monitoring-Errp,0,labram,LaBraM,0.4914963481,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,Monitering-Errp,MonitoringErrP,Monitoring-Errp,0,biot,BIOT,0.5000140286,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,Monitering-Errp,MonitoringErrP,Monitoring-Errp,0,femba,FEMBA,0.4943221834,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,Monitering-Errp,MonitoringErrP,Monitoring-Errp,0,neurolm,NeuroLM,0.5120413027,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,Monitering-Errp,MonitoringErrP,Monitoring-Errp,0,cbramod,CBraMod,0.5053724764,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,Monitering-Errp,MonitoringErrP,Monitoring-Errp,0,neurogpt,NeuroGPT,0.5032887544,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,Monitering-Errp,MonitoringErrP,Monitoring-Errp,0,reve,REVE,0.4933150461,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,Monitering-Errp,MonitoringErrP,Monitoring-Errp,0,eegmamba,EEGMamba,0.5099347493,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
Type-VI,Monitering-Errp,MonitoringErrP,Monitoring-Errp,0,bendr,BENDR,0.5091623792,0.5,/benchmark-eeg/5.0_version/tables/withstd/within_subject_marking_pretrained_pairs.csv
