category,category_label,dataset,dataset_exp_name,result_dir,seed,model,model_label,accuracy,chance_level,summary_path
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,42,neurogpt,NeuroGPT,0.421986725732218,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,42,neurolm,NeuroLM,0.430558836321282,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,42,reve,REVE,0.3640189947746994,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,10,bendr,BENDR,0.3389065448763678,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,10,biot,BIOT,0.42313459745994253,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,10,brainomni,BrainOmni,0.4476273063695903,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,10,cbramod,CBraMod,0.3644961143753329,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,10,eegmamba,EEGMamba,0.3664692079887959,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,10,femba,FEMBA,0.45760360015520624,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,10,labram,LaBraM,0.4302594370559431,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,10,neurogpt,NeuroGPT,0.400571064820291,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,10,neurolm,NeuroLM,0.4276458873681175,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,10,reve,REVE,0.36100285822895745,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,5,bendr,BENDR,0.3332452093486299,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,5,biot,BIOT,0.4129711989372669,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,5,brainomni,BrainOmni,0.42133857921514406,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,5,cbramod,CBraMod,0.43719847962966013,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,5,eegmamba,EEGMamba,0.39916307087221375,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,5,femba,FEMBA,0.42299112513764453,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,5,labram,LaBraM,0.4116486652511407,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,5,neurogpt,NeuroGPT,0.4274092518909931,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,5,neurolm,NeuroLM,0.42789686913406716,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-III,Consciousness & State,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn_within_subject_linear_downsample,5,reve,REVE,0.37981450814695555,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/PEARL_Neuro_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,42,bendr,BENDR,0.20928830116385527,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,42,biot,BIOT,0.3713050181236882,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,42,brainomni,BrainOmni,0.3511364379308464,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,42,cbramod,CBraMod,0.3057973122384752,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,42,eegmamba,EEGMamba,0.23265696813786022,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,42,femba,FEMBA,0.32658617801531065,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,42,labram,LaBraM,0.3387311719080335,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,42,neurogpt,NeuroGPT,0.2840667004603983,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,42,neurolm,NeuroLM,0.33017533190621834,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,42,reve,REVE,0.2350267567834538,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,10,bendr,BENDR,0.20202404628085563,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,10,biot,BIOT,0.3707304057809895,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,10,brainomni,BrainOmni,0.35073962901200256,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,10,cbramod,CBraMod,0.3061029172585593,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,10,eegmamba,EEGMamba,0.23817237971712676,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,10,femba,FEMBA,0.3228154324418916,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,10,labram,LaBraM,0.3408151648034917,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,10,neurogpt,NeuroGPT,0.2938791715562144,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,10,neurolm,NeuroLM,0.3352152430362547,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,10,reve,REVE,0.23801200255285856,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,5,bendr,BENDR,0.20615345121459833,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,5,biot,BIOT,0.3610913780790422,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,5,brainomni,BrainOmni,0.34725365840265765,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,5,cbramod,CBraMod,0.303145499342107,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,5,eegmamba,EEGMamba,0.23204367734031456,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,5,femba,FEMBA,0.3227281798815687,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,5,labram,LaBraM,0.3426650302646372,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,5,neurogpt,NeuroGPT,0.2987782663332994,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,5,neurolm,NeuroLM,0.3401225897595298,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_wsn_within_subject_linear_downsample,5,reve,REVE,0.23654266633427107,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,42,bendr,BENDR,0.3232246535793096,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,42,biot,BIOT,0.5985615353797432,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,42,brainomni,BrainOmni,0.6614267777134786,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,42,cbramod,CBraMod,0.5239237482326556,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,42,eegmamba,EEGMamba,0.5042546982566442,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,42,femba,FEMBA,0.6427323903257284,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,42,labram,LaBraM,0.525422696481704,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,42,neurogpt,NeuroGPT,0.44882710514471197,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,42,neurolm,NeuroLM,0.5241693569869543,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,42,reve,REVE,0.37634030237574895,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,10,bendr,BENDR,0.3392181493068886,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,10,biot,BIOT,0.3890879503581881,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,10,brainomni,BrainOmni,0.466793261916354,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,10,cbramod,CBraMod,0.4435187595822847,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,10,eegmamba,EEGMamba,0.4306449738695049,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,10,femba,FEMBA,0.409252239809254,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,10,labram,LaBraM,0.46514683725155925,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,10,neurogpt,NeuroGPT,0.35303698669965394,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,10,neurolm,NeuroLM,0.586360072780011,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,10,reve,REVE,0.32995639769343654,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,5,bendr,BENDR,0.33372215676824585,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,5,biot,BIOT,0.4446311772037818,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,5,brainomni,BrainOmni,0.4311646005393797,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,5,cbramod,CBraMod,0.31377697721592185,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,5,eegmamba,EEGMamba,0.35930040059783735,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,5,femba,FEMBA,0.36419177503139233,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,5,labram,LaBraM,0.4448879956919825,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,5,neurogpt,NeuroGPT,0.48041865679664575,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,5,neurolm,NeuroLM,0.49589712048821594,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-IV,Cognition & Emotion,SEED,SEED,SEED_within_subject_linear_downsample,5,reve,REVE,0.34115160969245406,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Type-IV,Cognition & Emotion,SEED_VII,SEED_VII,SEED_VII_within_subject_linear_downsample,42,bendr,BENDR,0.14009130202030878,0.14285714285714285,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VII_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-IV,Cognition & Emotion,SEED_VII,SEED_VII,SEED_VII_within_subject_linear_downsample,42,biot,BIOT,0.16370723025337283,0.14285714285714285,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VII_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-IV,Cognition & Emotion,SEED_VII,SEED_VII,SEED_VII_within_subject_linear_downsample,42,brainomni,BrainOmni,0.21542243477247253,0.14285714285714285,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VII_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-IV,Cognition & Emotion,SEED_VII,SEED_VII,SEED_VII_within_subject_linear_downsample,42,cbramod,CBraMod,0.17038516841410364,0.14285714285714285,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VII_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-IV,Cognition & Emotion,SEED_VII,SEED_VII,SEED_VII_within_subject_linear_downsample,42,eegmamba,EEGMamba,0.16244805499297993,0.14285714285714285,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VII_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Type-IV,Cognition & Emotion,SEED_VII,SEED_VII,SEED_VII_within_subject_linear_downsample,42,femba,FEMBA,0.19678667090108126,0.14285714285714285,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VII_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-IV,Cognition & Emotion,SEED_VII,SEED_VII,SEED_VII_within_subject_linear_downsample,42,labram,LaBraM,0.17887694683139682,0.14285714285714285,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VII_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-IV,Cognition & Emotion,SEED_VII,SEED_VII,SEED_VII_within_subject_linear_downsample,42,neurogpt,NeuroGPT,0.16741960862425748,0.14285714285714285,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VII_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
