dataset_folder,model,seed_folder,dataset_exp_name,participation_method,seed_num,score,chance_level,chance_source,category_en,category_ch,subtype,dataset_name,path
Broderick_Rev_128_within_subject_linear_downsample,cbramod,seed_10_downsample_t40,Broderick_Rev_128,within_subject,10,0.8622291195483054,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_128_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Broderick_Rev_128_within_subject_linear_downsample,cbramod,seed_42_downsample_t40,Broderick_Rev_128,within_subject,42,0.8325559555076543,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_128_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Broderick_Rev_128_within_subject_linear_downsample,eegmamba,seed_42_downsample_t40,Broderick_Rev_128,within_subject,42,0.5,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_128_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Broderick_Rev_128_within_subject_linear_downsample,femba,seed_10_downsample_t40,Broderick_Rev_128,within_subject,10,0.6002868539103562,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_128_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Broderick_Rev_128_within_subject_linear_downsample,femba,seed_42_downsample_t40,Broderick_Rev_128,within_subject,42,0.5682709358817559,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_128_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Broderick_Rev_128_within_subject_linear_downsample,labram,seed_10_downsample_t40,Broderick_Rev_128,within_subject,10,0.5869607387089703,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_128_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Broderick_Rev_128_within_subject_linear_downsample,labram,seed_42_downsample_t40,Broderick_Rev_128,within_subject,42,0.5724909118271813,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_128_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Broderick_Rev_128_within_subject_linear_downsample,neurogpt,seed_10_downsample_t40,Broderick_Rev_128,within_subject,10,0.5193972592485657,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_128_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Broderick_Rev_128_within_subject_linear_downsample,neurogpt,seed_42_downsample_t40,Broderick_Rev_128,within_subject,42,0.5407269322600282,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_128_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Broderick_Rev_128_within_subject_linear_downsample,neurolm,seed_42_downsample_t40,Broderick_Rev_128,within_subject,42,0.6535088333469774,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_128_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Broderick_Rev_128_within_subject_linear_downsample,reve,seed_42_downsample_t40,Broderick_Rev_128,within_subject,42,0.5358623131046343,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_128_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,bendr,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.5001025509412979,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,bendr,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.49987043275459964,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,bendr,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.5005334929247773,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,biot,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.6045316501718985,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,biot,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.6150062029164632,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,biot,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.4468249861511925,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,brainomni,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.5152758663095028,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,brainomni,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.5210373658394265,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,brainomni,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.504482455239105,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,cbramod,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.5,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,cbramod,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.5,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,cbramod,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.5,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,eegmamba,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.4982683434119842,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,eegmamba,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.49988885992518955,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,eegmamba,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.4974378949313988,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,femba,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.5881496452421817,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,femba,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.5827603085977869,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,femba,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.5514887712924859,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,labram,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.6003528329831203,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,labram,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.5709685736338965,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,labram,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.5953070215190259,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,neurogpt,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.5,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,neurogpt,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.5,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,neurogpt,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.5,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,neurolm,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.5818022873458126,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,neurolm,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.5915645721911145,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,neurolm,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.5578352911597154,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,reve,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.6634003817589785,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,reve,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.5158016257765571,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,reve,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.7793305617318497,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
CIRE_wsn_within_subject_linear_downsample,bendr,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.499946625096673,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
CIRE_wsn_within_subject_linear_downsample,bendr,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.5139007371186517,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
CIRE_wsn_within_subject_linear_downsample,bendr,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.5150731201647465,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
CIRE_wsn_within_subject_linear_downsample,biot,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.552627832715433,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
CIRE_wsn_within_subject_linear_downsample,biot,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.49411331141263826,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
CIRE_wsn_within_subject_linear_downsample,biot,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.5338784298992597,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
CIRE_wsn_within_subject_linear_downsample,brainomni,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.5566422734931471,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
CIRE_wsn_within_subject_linear_downsample,brainomni,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.49726888013942694,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
CIRE_wsn_within_subject_linear_downsample,brainomni,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.5684988451049146,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
CIRE_wsn_within_subject_linear_downsample,cbramod,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.6104717714770783,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
CIRE_wsn_within_subject_linear_downsample,cbramod,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.3684633639799703,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
CIRE_wsn_within_subject_linear_downsample,cbramod,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.6338708929333408,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
CIRE_wsn_within_subject_linear_downsample,eegmamba,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.5489098914840858,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
CIRE_wsn_within_subject_linear_downsample,eegmamba,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.4814232987353264,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
CIRE_wsn_within_subject_linear_downsample,eegmamba,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.5764234429787944,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
CIRE_wsn_within_subject_linear_downsample,femba,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.5254991390225734,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
CIRE_wsn_within_subject_linear_downsample,femba,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.5527709863607178,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
CIRE_wsn_within_subject_linear_downsample,femba,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.5774644719021911,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
CIRE_wsn_within_subject_linear_downsample,labram,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.5475433301666836,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
CIRE_wsn_within_subject_linear_downsample,labram,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.4068975219265751,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
CIRE_wsn_within_subject_linear_downsample,labram,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.5646284391755254,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
CIRE_wsn_within_subject_linear_downsample,neurogpt,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.5326020247568397,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
CIRE_wsn_within_subject_linear_downsample,neurogpt,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.545506845513196,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
CIRE_wsn_within_subject_linear_downsample,neurogpt,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.556714509007254,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
CIRE_wsn_within_subject_linear_downsample,neurolm,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.4990217330927249,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
CIRE_wsn_within_subject_linear_downsample,neurolm,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.49159842909525386,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
CIRE_wsn_within_subject_linear_downsample,neurolm,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.5282727825086733,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
CIRE_wsn_within_subject_linear_downsample,reve,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.5264879456038878,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
CIRE_wsn_within_subject_linear_downsample,reve,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.5004527905374099,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
CIRE_wsn_within_subject_linear_downsample,reve,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.5107895725496744,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,bendr,seed_10_downsample_t40,ChineseEEG2_RA_Tone,within_subject,10,0.2510588066322738,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,bendr,seed_42_downsample_t40,ChineseEEG2_RA_Tone,within_subject,42,0.23759835484968683,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,bendr,seed_5_downsample_t40,ChineseEEG2_RA_Tone,within_subject,5,0.25042524091077956,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,biot,seed_10_downsample_t40,ChineseEEG2_RA_Tone,within_subject,10,0.22088404291513966,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,biot,seed_42_downsample_t40,ChineseEEG2_RA_Tone,within_subject,42,0.25475398462293586,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,biot,seed_5_downsample_t40,ChineseEEG2_RA_Tone,within_subject,5,0.1094621221537873,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,brainomni,seed_10_downsample_t40,ChineseEEG2_RA_Tone,within_subject,10,0.2475870779240984,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,brainomni,seed_42_downsample_t40,ChineseEEG2_RA_Tone,within_subject,42,0.2526719415899286,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,brainomni,seed_5_downsample_t40,ChineseEEG2_RA_Tone,within_subject,5,0.23696678136915098,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,cbramod,seed_10_downsample_t40,ChineseEEG2_RA_Tone,within_subject,10,0.24664705638029527,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
