dataset_folder,model,seed_folder,dataset_exp_name,participation_method,seed_num,score,chance_level,chance_source,category_en,category_ch,subtype,dataset_name,path
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,neurogpt,seed_10_downsample_t40,DUAL_FREQ_SSVEP_wsn,cross_subject,10,0.009306407554497468,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,neurogpt,seed_42_downsample_t40,DUAL_FREQ_SSVEP_wsn,cross_subject,42,0.013667752830781496,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,neurogpt,seed_5_downsample_t40,DUAL_FREQ_SSVEP_wsn,cross_subject,5,0.012104285325116568,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,neurolm,seed_10_downsample_t40,DUAL_FREQ_SSVEP_wsn,cross_subject,10,0.018428065938474552,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,neurolm,seed_42_downsample_t40,DUAL_FREQ_SSVEP_wsn,cross_subject,42,0.014676007676007677,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,neurolm,seed_5_downsample_t40,DUAL_FREQ_SSVEP_wsn,cross_subject,5,0.023612970972775465,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,reve,seed_10_downsample_t40,DUAL_FREQ_SSVEP_wsn,cross_subject,10,0.03060762959051184,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,reve,seed_42_downsample_t40,DUAL_FREQ_SSVEP_wsn,cross_subject,42,0.031777745253355014,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,reve,seed_5_downsample_t40,DUAL_FREQ_SSVEP_wsn,cross_subject,5,0.02989118243530008,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,bendr,seed_10_downsample_t40,Depression_rest_wsn,cross_subject,10,0.4261332227750138,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,bendr,seed_42_downsample_t40,Depression_rest_wsn,cross_subject,42,0.4255614083726088,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,biot,seed_10_downsample_t40,Depression_rest_wsn,cross_subject,10,0.442930074904425,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,biot,seed_42_downsample_t40,Depression_rest_wsn,cross_subject,42,0.4247725031887537,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,brainomni,seed_10_downsample_t40,Depression_rest_wsn,cross_subject,10,0.43278823232885894,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,brainomni,seed_42_downsample_t40,Depression_rest_wsn,cross_subject,42,0.4255614083726088,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,cbramod,seed_10_downsample_t40,Depression_rest_wsn,cross_subject,10,0.4261332227750138,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,cbramod,seed_42_downsample_t40,Depression_rest_wsn,cross_subject,42,0.4255614083726088,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,eegmamba,seed_10_downsample_t40,Depression_rest_wsn,cross_subject,10,0.4261332227750138,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,eegmamba,seed_42_downsample_t40,Depression_rest_wsn,cross_subject,42,0.4354965811886944,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,femba,seed_10_downsample_t40,Depression_rest_wsn,cross_subject,10,0.4351956537483081,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,femba,seed_42_downsample_t40,Depression_rest_wsn,cross_subject,42,0.5036117722422153,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,labram,seed_10_downsample_t40,Depression_rest_wsn,cross_subject,10,0.4270866068121803,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,labram,seed_42_downsample_t40,Depression_rest_wsn,cross_subject,42,0.4255614083726088,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,neurogpt,seed_10_downsample_t40,Depression_rest_wsn,cross_subject,10,0.45116132213475285,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,neurogpt,seed_42_downsample_t40,Depression_rest_wsn,cross_subject,42,0.4353256693101013,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,neurolm,seed_10_downsample_t40,Depression_rest_wsn,cross_subject,10,0.47918832112880905,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,neurolm,seed_42_downsample_t40,Depression_rest_wsn,cross_subject,42,0.47572106730732455,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,reve,seed_10_downsample_t40,Depression_rest_wsn,cross_subject,10,0.5335505795214164,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,reve,seed_42_downsample_t40,Depression_rest_wsn,cross_subject,42,0.5234945658228095,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Depression_rest_wsn_cross_subject_linear_downsample,reve,seed_5_downsample_t40,Depression_rest_wsn,cross_subject,5,0.4783591351000409,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Depression_rest_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
EEGMAT_cross_subject_linear_downsample,bendr,seed_10_downsample_t40,EEGMAT,cross_subject,10,0.4262948207171315,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
EEGMAT_cross_subject_linear_downsample,bendr,seed_42_downsample_t40,EEGMAT,cross_subject,42,0.42857142857142855,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
EEGMAT_cross_subject_linear_downsample,bendr,seed_5_downsample_t40,EEGMAT,cross_subject,5,0.42913385826771655,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
EEGMAT_cross_subject_linear_downsample,biot,seed_10_downsample_t40,EEGMAT,cross_subject,10,0.5893836367624479,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
EEGMAT_cross_subject_linear_downsample,biot,seed_42_downsample_t40,EEGMAT,cross_subject,42,0.4403313157056387,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
EEGMAT_cross_subject_linear_downsample,biot,seed_5_downsample_t40,EEGMAT,cross_subject,5,0.5922902494331066,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
EEGMAT_cross_subject_linear_downsample,brainomni,seed_10_downsample_t40,EEGMAT,cross_subject,10,0.42857142857142855,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
EEGMAT_cross_subject_linear_downsample,brainomni,seed_42_downsample_t40,EEGMAT,cross_subject,42,0.4301994301994302,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
EEGMAT_cross_subject_linear_downsample,brainomni,seed_5_downsample_t40,EEGMAT,cross_subject,5,0.42913385826771655,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
EEGMAT_cross_subject_linear_downsample,cbramod,seed_10_downsample_t40,EEGMAT,cross_subject,10,0.42857142857142855,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
EEGMAT_cross_subject_linear_downsample,cbramod,seed_42_downsample_t40,EEGMAT,cross_subject,42,0.42857142857142855,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
EEGMAT_cross_subject_linear_downsample,cbramod,seed_5_downsample_t40,EEGMAT,cross_subject,5,0.42913385826771655,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
EEGMAT_cross_subject_linear_downsample,eegmamba,seed_10_downsample_t40,EEGMAT,cross_subject,10,0.42857142857142855,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
EEGMAT_cross_subject_linear_downsample,eegmamba,seed_42_downsample_t40,EEGMAT,cross_subject,42,0.45431578947368423,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
EEGMAT_cross_subject_linear_downsample,eegmamba,seed_5_downsample_t40,EEGMAT,cross_subject,5,0.42913385826771655,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
EEGMAT_cross_subject_linear_downsample,femba,seed_10_downsample_t40,EEGMAT,cross_subject,10,0.6383928571428572,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
EEGMAT_cross_subject_linear_downsample,femba,seed_42_downsample_t40,EEGMAT,cross_subject,42,0.5853070819864825,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
EEGMAT_cross_subject_linear_downsample,femba,seed_5_downsample_t40,EEGMAT,cross_subject,5,0.5767818472836833,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
EEGMAT_cross_subject_linear_downsample,labram,seed_10_downsample_t40,EEGMAT,cross_subject,10,0.42857142857142855,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
EEGMAT_cross_subject_linear_downsample,labram,seed_42_downsample_t40,EEGMAT,cross_subject,42,0.43958234456573325,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
EEGMAT_cross_subject_linear_downsample,labram,seed_5_downsample_t40,EEGMAT,cross_subject,5,0.42913385826771655,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
EEGMAT_cross_subject_linear_downsample,neurogpt,seed_10_downsample_t40,EEGMAT,cross_subject,10,0.5654320987654321,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
EEGMAT_cross_subject_linear_downsample,neurogpt,seed_42_downsample_t40,EEGMAT,cross_subject,42,0.4638868205510052,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
EEGMAT_cross_subject_linear_downsample,neurogpt,seed_5_downsample_t40,EEGMAT,cross_subject,5,0.48325017818959376,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
EEGMAT_cross_subject_linear_downsample,neurolm,seed_10_downsample_t40,EEGMAT,cross_subject,10,0.5550454665842677,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
EEGMAT_cross_subject_linear_downsample,neurolm,seed_42_downsample_t40,EEGMAT,cross_subject,42,0.7015887635275155,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
EEGMAT_cross_subject_linear_downsample,neurolm,seed_5_downsample_t40,EEGMAT,cross_subject,5,0.5581611022787494,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
EEGMAT_cross_subject_linear_downsample,reve,seed_10_downsample_t40,EEGMAT,cross_subject,10,0.45730591148917843,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
EEGMAT_cross_subject_linear_downsample,reve,seed_42_downsample_t40,EEGMAT,cross_subject,42,0.42857142857142855,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
EEGMAT_cross_subject_linear_downsample,reve,seed_5_downsample_t40,EEGMAT,cross_subject,5,0.42,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEGMAT_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,bendr,seed_10_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,10,0.45329249617151607,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,bendr,seed_42_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,42,0.46095984393856737,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,bendr,seed_5_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,5,0.4608012279355334,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,biot,seed_10_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,10,0.5065277135316046,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,biot,seed_42_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,42,0.5996860282574568,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,biot,seed_5_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,5,0.6710395499405902,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,brainomni,seed_10_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,10,0.45371078806426934,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,brainomni,seed_42_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,42,0.45371078806426934,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,brainomni,seed_5_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,5,0.45371078806426934,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,cbramod,seed_10_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,10,0.45371078806426934,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,cbramod,seed_42_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,42,0.45371078806426934,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,cbramod,seed_5_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,5,0.45371078806426934,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,eegmamba,seed_10_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,10,0.462254914267065,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,eegmamba,seed_42_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,42,0.45371078806426934,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,eegmamba,seed_5_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,5,0.461769928044108,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,femba,seed_10_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,10,0.45371078806426934,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,femba,seed_42_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,42,0.45371078806426934,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,femba,seed_5_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,5,0.49246765725266806,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
EEG_Mortality_PD_wsn_cross_subject_linear_downsample,labram,seed_10_downsample_t40,EEG_Mortality_PD_wsn,cross_subject,10,0.45371078806426934,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/EEG_Mortality_PD_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
