dataset_folder,dataset_exp_name,dataset_mod,seed_folder,seed_num,model,score,chance_level,chance_source,category_en,category_ch,subtype,dataset_name,path
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_42_downsample_t40,42,bendr,0.5175808258091967,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_42_downsample_t40,42,biot,0.533552018220612,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_42_downsample_t40,42,brainomni,0.5297054793234848,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_42_downsample_t40,42,cbramod,0.5106088762913046,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_42_downsample_t40,42,eegmamba,0.534637621309106,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_42_downsample_t40,42,femba,0.5305392350096046,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_42_downsample_t40,42,labram,0.5233342093242981,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_42_downsample_t40,42,neurogpt,0.5300621327877161,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_42_downsample_t40,42,neurolm,0.5204356177926279,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_42_downsample_t40,42,reve,0.5159962207246949,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_5_downsample_t40,5,bendr,0.48987070975739644,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_5_downsample_t40,5,biot,0.5030976100712194,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_5_downsample_t40,5,brainomni,0.510816812244812,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_5_downsample_t40,5,cbramod,0.4814549590345205,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_5_downsample_t40,5,eegmamba,0.4842757549954416,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_5_downsample_t40,5,femba,0.4858584095825824,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_5_downsample_t40,5,labram,0.46292797116319095,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_5_downsample_t40,5,neurogpt,0.4692510673891916,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_5_downsample_t40,5,neurolm,0.48898761256856416,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
DEAP_valence_wsn_cross_subject_linear_downsample,DEAP_valence_wsn,cross_subject,seed_5_downsample_t40,5,reve,0.48199354300999236,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_10_downsample_t40,10,bendr,0.0328125,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_10_downsample_t40,10,biot,0.034375,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_10_downsample_t40,10,brainomni,0.0609375,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_10_downsample_t40,10,cbramod,0.0328125,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_10_downsample_t40,10,eegmamba,0.025,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_10_downsample_t40,10,femba,0.0359375,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_10_downsample_t40,10,labram,0.0234375,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_10_downsample_t40,10,neurogpt,0.0203125,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_10_downsample_t40,10,neurolm,0.0265625,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_10_downsample_t40,10,reve,0.0359375,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_42_downsample_t40,42,bendr,0.034375,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_42_downsample_t40,42,biot,0.034375,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_42_downsample_t40,42,brainomni,0.065625,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_42_downsample_t40,42,cbramod,0.03125,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_42_downsample_t40,42,eegmamba,0.034375,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_42_downsample_t40,42,femba,0.034375,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_42_downsample_t40,42,labram,0.0359375,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_42_downsample_t40,42,neurogpt,0.0265625,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_42_downsample_t40,42,neurolm,0.0296875,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_42_downsample_t40,42,reve,0.0328125,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_5_downsample_t40,5,bendr,0.0171875,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_5_downsample_t40,5,biot,0.0390625,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_5_downsample_t40,5,brainomni,0.0421875,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_5_downsample_t40,5,cbramod,0.0265625,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_5_downsample_t40,5,eegmamba,0.05,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_5_downsample_t40,5,femba,0.04375,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_5_downsample_t40,5,labram,0.0234375,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_5_downsample_t40,5,neurogpt,0.0265625,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_5_downsample_t40,5,neurolm,0.0375,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,cross_subject,seed_5_downsample_t40,5,reve,0.0328125,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_10_downsample_t40,10,bendr,0.01583333333333333,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_10_downsample_t40,10,biot,0.0291025641025641,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_10_downsample_t40,10,brainomni,0.06091353091353091,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_10_downsample_t40,10,cbramod,0.025555555555555554,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_10_downsample_t40,10,eegmamba,0.03111111111111111,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_10_downsample_t40,10,femba,0.026022727272727274,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_10_downsample_t40,10,labram,0.02334911616161616,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_10_downsample_t40,10,neurogpt,0.01125,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_10_downsample_t40,10,neurolm,0.03766802641802642,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_10_downsample_t40,10,reve,0.03653554778554778,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_42_downsample_t40,42,bendr,0.027976190476190477,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_42_downsample_t40,42,biot,0.026914231601731602,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_42_downsample_t40,42,brainomni,0.05535308441558442,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_42_downsample_t40,42,cbramod,0.034345238095238095,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_42_downsample_t40,42,eegmamba,0.03412698412698413,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_42_downsample_t40,42,femba,0.036106428293928294,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_42_downsample_t40,42,labram,0.02335813492063492,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_42_downsample_t40,42,neurogpt,0.025555555555555554,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_42_downsample_t40,42,neurolm,0.033303571428571425,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_42_downsample_t40,42,reve,0.030252976190476188,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_5_downsample_t40,5,bendr,0.029712301587301586,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,DUAL_FREQ_SSVEP_wsn,within_subject,seed_5_downsample_t40,5,biot,0.02907793595293595,0.025,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
